config,n,w,b,white_piece,black_piece,positions,quiet_positions,always_win_stm,always_win_white,quiet_always_win_stm,quiet_always_win_white,deepest_white,deepest_black,deepest_white_quiet,deepest_black_quiet,wtm_win,wtm_draw,wtm_loss,btm_win,btm_draw,btm_loss,wtm_win_pct,wtm_draw_pct,wtm_loss_pct,btm_win_pct,btm_draw_pct,btm_loss_pct,q_wtm_win,q_wtm_draw,q_wtm_loss,q_btm_win,q_btm_draw,q_btm_loss,q_wtm_win_pct,q_wtm_draw_pct,q_wtm_loss_pct,q_btm_win_pct,q_btm_draw_pct,q_btm_loss_pct,deepest_white_pos,deepest_white_quiet_pos
KBKN-capture,7,2,2,armed,armed,469528,na,0,0,na,na,31,24,na,na,4471,465055,2,85,495423,810,0.952233,99.047341,0.000426,0.017126,99.819672,0.163202,na,na,na,na,na,na,na,na,na,na,na,na,,
KBKN-capture,8,2,2,armed,armed,1479198,na,0,0,na,na,17,24,na,na,3410,1475786,2,47,1566454,721,0.230530,99.769334,0.000135,0.002999,99.950996,0.046005,na,na,na,na,na,na,na,na,na,na,na,na,,
KBKN-capture,9,2,2,armed,armed,4017006,na,0,0,na,na,17,24,na,na,4489,4012515,2,54,4259035,731,0.111750,99.888200,0.000050,0.001268,99.981572,0.017160,na,na,na,na,na,na,na,na,na,na,na,na,,
KBKN-capture,10,2,2,armed,armed,9730986,na,0,0,na,na,17,24,na,na,5801,9725183,2,61,10317715,734,0.059614,99.940366,0.000021,0.000591,99.992295,0.007113,na,na,na,na,na,na,na,na,na,na,na,na,,
KBKN-capture,11,2,2,armed,armed,21544911,na,0,0,na,na,17,24,na,na,7302,21537607,2,68,22828830,734,0.033892,99.966099,0.000009,0.000298,99.996487,0.003215,na,na,na,na,na,na,na,na,na,na,na,na,,
KBKN-capture,12,2,2,armed,armed,44326931,na,0,0,na,na,17,24,na,na,9072,44317857,2,75,46918429,734,0.020466,99.979529,0.000005,0.000160,99.998276,0.001564,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN,3,2,2,armed,armed,132,na,0,0,na,na,1,0,na,na,1,130,1,1,130,1,0.757576,98.484848,0.757576,0.757576,98.484848,0.757576,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN,4,2,2,armed,armed,2902,na,0,0,na,na,1,0,na,na,3,2898,1,1,2898,3,0.103377,99.862164,0.034459,0.034459,99.862164,0.103377,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN,5,2,2,armed,armed,24478,na,0,0,na,na,1,0,na,na,5,24472,1,1,24472,5,0.020427,99.975488,0.004085,0.004085,99.975488,0.020427,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN,6,2,2,armed,armed,127902,na,0,0,na,na,1,0,na,na,5,127896,1,1,127896,5,0.003909,99.995309,0.000782,0.000782,99.995309,0.003909,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN,7,2,2,armed,armed,496318,na,0,0,na,na,1,0,na,na,5,496312,1,1,496312,5,0.001007,99.998791,0.000201,0.000201,99.998791,0.001007,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN,8,2,2,armed,armed,1567222,na,0,0,na,na,1,0,na,na,5,1567216,1,1,1567216,5,0.000319,99.999617,0.000064,0.000064,99.999617,0.000319,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN,9,2,2,armed,armed,4259820,na,0,0,na,na,1,0,na,na,5,4259814,1,1,4259814,5,0.000117,99.999859,0.000023,0.000023,99.999859,0.000117,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN,10,2,2,armed,armed,10318510,na,0,0,na,na,1,0,na,na,5,10318504,1,1,10318504,5,0.000048,99.999942,0.000010,0.000010,99.999942,0.000048,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN,11,2,2,armed,armed,22829632,na,0,0,na,na,1,0,na,na,5,22829626,1,1,22829626,5,0.000022,99.999974,0.000004,0.000004,99.999974,0.000022,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN,12,2,2,armed,armed,46919238,na,0,0,na,na,1,0,na,na,5,46919232,1,1,46919232,5,0.000011,99.999987,0.000002,0.000002,99.999987,0.000011,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN-capture,3,2,2,armed,armed,132,na,0,0,na,na,15,16,na,na,75,24,33,33,24,75,56.818182,18.181818,25.000000,25.000000,18.181818,56.818182,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN-capture,4,2,2,armed,armed,2902,na,0,0,na,na,35,34,na,na,1019,1792,91,91,1792,1019,35.113715,61.750517,3.135768,3.135768,61.750517,35.113715,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN-capture,5,2,2,armed,armed,24478,na,0,0,na,na,41,40,na,na,6642,17556,280,280,17556,6642,27.134570,71.721546,1.143884,1.143884,71.721546,27.134570,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN-capture,6,2,2,armed,armed,127902,na,0,0,na,na,77,76,na,na,30158,96681,1063,1063,96681,30158,23.578990,75.589905,0.831105,0.831105,75.589905,23.578990,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN-capture,7,2,2,armed,armed,496318,na,0,0,na,na,29,26,na,na,820,495495,3,3,495495,820,0.165217,99.834179,0.000604,0.000604,99.834179,0.165217,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN-capture,8,2,2,armed,armed,1567222,na,0,0,na,na,27,14,na,na,728,1566492,2,2,1566492,728,0.046452,99.953421,0.000128,0.000128,99.953421,0.046452,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN-capture,9,2,2,armed,armed,4259820,na,0,0,na,na,27,14,na,na,738,4259080,2,2,4259080,738,0.017325,99.982628,0.000047,0.000047,99.982628,0.017325,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN-capture,10,2,2,armed,armed,10318510,na,0,0,na,na,27,14,na,na,741,10317767,2,2,10317767,741,0.007181,99.992799,0.000019,0.000019,99.992799,0.007181,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN-capture,11,2,2,armed,armed,22829632,na,0,0,na,na,27,14,na,na,741,22828889,2,2,22828889,741,0.003246,99.996745,0.000009,0.000009,99.996745,0.003246,na,na,na,na,na,na,na,na,na,na,na,na,,
KNKN-capture,12,2,2,armed,armed,46919238,na,0,0,na,na,27,14,na,na,741,46918495,2,2,46918495,741,0.001579,99.998416,0.000004,0.000004,99.998416,0.001579,na,na,na,na,na,na,na,na,na,na,na,na,,
KQQK,3,3,1,shared,king,16,16,0,0,1,0,1,0,1,na,16,0,0,656,16,0,100.000000,0.000000,0.000000,97.619048,2.380952,0.000000,16,0,0,0,16,0,100.000000,0.000000,0.000000,0.000000,100.000000,0.000000,"wKa1,wQa2,wQb3,bKc1","wKa1,wQa2,wQb3,bKc1"
KQQK-capture,3,3,1,shared,king,16,16,0,1,0,1,1,0,1,na,16,0,0,672,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,16,0,0,16,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQa2,wQb3,bKc1","wKa1,wQa2,wQb3,bKc1"
KQQK,4,3,1,shared,king,1800,1800,0,0,0,0,3,0,3,na,1800,0,0,12908,1288,0,100.000000,0.000000,0.000000,90.927022,9.072978,0.000000,1800,0,0,512,1288,0,100.000000,0.000000,0.000000,28.444444,71.555556,0.000000,"wKa1,wQa2,wQa3,bKd1","wKa1,wQa2,wQa3,bKd1"
KQQK-capture,4,3,1,shared,king,1800,1800,0,1,0,1,3,0,3,na,1800,0,0,14196,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,1800,0,0,1800,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQb1,wQa2,bKc3","wKa1,wQb1,wQa2,bKc3"
KQQK,5,3,1,shared,king,25152,25152,0,0,0,0,5,0,5,na,25152,0,0,107136,8232,0,100.000000,0.000000,0.000000,92.864572,7.135428,0.000000,25152,0,0,16920,8232,0,100.000000,0.000000,0.000000,67.270992,32.729008,0.000000,"wKa1,wQb1,wQa2,bKc3","wKa1,wQb1,wQa2,bKc3"
KQQK-capture,5,3,1,shared,king,25152,25152,0,1,0,1,3,0,3,na,25152,0,0,115368,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,25152,0,0,25152,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQb4,wQe5,bKc2","wKa1,wQb4,wQe5,bKc2"
KQQK,6,3,1,shared,king,172168,172168,0,0,0,0,5,0,5,na,172168,0,0,555600,27840,0,100.000000,0.000000,0.000000,95.228301,4.771699,0.000000,172168,0,0,144328,27840,0,100.000000,0.000000,0.000000,83.829748,16.170252,0.000000,"wKa1,wQa4,wQb5,bKd2","wKc3,wQa1,wQb1,bKe3"
KQQK-capture,6,3,1,shared,king,172168,172168,0,1,0,1,5,0,5,na,172168,0,0,583440,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,172168,0,0,172168,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKb1,wQf1,wQf6,bKc5","wKc3,wQa1,wQc1,bKe4"
KQQK,7,3,1,shared,king,793240,793240,0,0,0,0,7,0,7,na,793240,0,0,2136528,68712,0,100.000000,0.000000,0.000000,96.884149,3.115851,0.000000,793240,0,0,724528,68712,0,100.000000,0.000000,0.000000,91.337804,8.662196,0.000000,"wKb2,wQa1,wQc1,bKe5","wKd3,wQd1,wQd2,bKc5"
KQQK-capture,7,3,1,shared,king,793240,793240,0,1,0,1,5,0,5,na,793240,0,0,2205240,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,793240,0,0,793240,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQb1,wQa7,bKe2","wKd3,wQd1,wQf1,bKb6"
KQQK,8,3,1,shared,king,2828560,2828560,0,0,0,0,7,0,7,na,2828560,0,0,6689116,141176,0,100.000000,0.000000,0.000000,97.933090,2.066910,0.000000,2828560,0,0,2687384,141176,0,100.000000,0.000000,0.000000,95.008909,4.991091,0.000000,"wKa1,wQa7,wQb8,bKf3","wKd4,wQa4,wQb4,bKg3"
KQQK-capture,8,3,1,shared,king,2828560,2828560,0,1,0,1,7,0,7,na,2828560,0,0,6830292,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,2828560,0,0,2828560,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKd3,wQd1,wQd2,bKe6","wKd3,wQd1,wQd2,bKe6"
KQRK,3,3,1,shared,king,136,136,0,0,1,0,1,0,1,na,136,0,0,1208,136,0,100.000000,0.000000,0.000000,89.880952,10.119048,0.000000,136,0,0,0,136,0,100.000000,0.000000,0.000000,0.000000,100.000000,0.000000,"wKa1,wQa2,wRb2,bKc1","wKa1,wQa2,wRb2,bKc1"
KQRK-capture,3,3,1,shared,king,136,136,0,1,0,1,1,0,1,na,136,0,0,1344,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,136,0,0,136,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQa2,wRb2,bKc1","wKa1,wQa2,wRb2,bKc1"
KQRK,4,3,1,shared,king,6304,5960,0,0,0,0,5,0,5,na,6304,0,0,25792,2600,0,100.000000,0.000000,0.000000,90.842491,9.157509,0.000000,5960,0,0,3360,2600,0,100.000000,0.000000,0.000000,56.375839,43.624161,0.000000,"wKa1,wQa3,wRb1,bKd2","wKa1,wQa3,wRb1,bKd2"
KQRK-capture,4,3,1,shared,king,6304,5960,0,1,0,1,3,0,3,na,6304,0,0,28392,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,5960,0,0,5960,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQb4,wRa3,bKc1","wKa1,wQb4,wRa3,bKc1"
KQRK,5,3,1,shared,king,73520,68984,0,0,0,0,7,0,7,na,73520,0,0,218796,11940,0,100.000000,0.000000,0.000000,94.825255,5.174745,0.000000,68984,0,0,57044,11940,0,100.000000,0.000000,0.000000,82.691639,17.308361,0.000000,"wKa1,wQe1,wRb1,bKc2","wKa1,wQe1,wRb1,bKc2"
KQRK-capture,5,3,1,shared,king,73520,68984,0,1,0,1,5,0,5,na,73520,0,0,230736,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,68984,0,0,68984,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQb5,wRa5,bKc2","wKa1,wQb5,wRa5,bKc2"
KQRK,6,3,1,shared,king,460640,435408,0,0,0,0,7,0,7,na,460640,0,0,1133236,33644,0,100.000000,0.000000,0.000000,97.116756,2.883244,0.000000,435408,0,0,401764,33644,0,100.000000,0.000000,0.000000,92.272995,7.727005,0.000000,"wKa1,wQe1,wRb1,bKc2","wKc3,wQa3,wRb3,bKe3"
KQRK-capture,6,3,1,shared,king,460640,435408,0,1,0,1,7,0,7,na,460640,0,0,1166880,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,435408,0,0,435408,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQf1,wRe2,bKd3","wKa1,wQf1,wRe2,bKd3"
KQRK,7,3,1,shared,king,2010680,1917272,0,0,0,0,9,0,9,na,2010680,0,0,4336256,74224,0,100.000000,0.000000,0.000000,98.317099,1.682901,0.000000,1917272,0,0,1843048,74224,0,100.000000,0.000000,0.000000,96.128666,3.871334,0.000000,"wKa1,wQg1,wRc1,bKd3","wKc1,wQa7,wRa1,bKc4"
KQRK-capture,7,3,1,shared,king,2010680,1917272,0,1,0,1,9,0,9,na,2010680,0,0,4410480,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,1917272,0,0,1917272,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQg7,wRf6,bKe5","wKa1,wQg7,wRf6,bKe5"
KQRK,8,3,1,shared,king,6911296,6640936,0,0,0,0,11,0,11,na,6911296,0,0,13519192,141392,0,100.000000,0.000000,0.000000,98.964964,1.035036,0.000000,6640936,0,0,6499544,141392,0,100.000000,0.000000,0.000000,97.870903,2.129097,0.000000,"wKa1,wQh1,wRc3,bKd4","wKa1,wQh1,wRh3,bKd4"
KQRK-capture,8,3,1,shared,king,6911296,6640936,0,1,0,1,9,0,9,na,6911296,0,0,13660584,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,6640936,0,0,6640936,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQc8,wRd2,bKe3","wKb2,wQa1,wRb1,bKe4"
KQBK,3,3,1,shared,king,240,240,0,0,1,0,3,0,3,na,240,0,0,864,480,0,100.000000,0.000000,0.000000,64.285714,35.714286,0.000000,240,0,0,0,240,0,100.000000,0.000000,0.000000,0.000000,100.000000,0.000000,"wKa1,wQa2,wBb2,bKc2","wKa1,wQa2,wBb2,bKc2"
KQBK-capture,3,3,1,shared,king,240,240,0,0,0,1,1,0,1,na,240,0,0,1320,24,0,100.000000,0.000000,0.000000,98.214286,1.785714,0.000000,240,0,0,240,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQa2,wBb1,bKc1","wKa1,wQa2,wBb1,bKc1"
KQBK,4,3,1,shared,king,8640,7984,0,0,0,0,7,0,7,na,8640,0,0,19888,8504,0,100.000000,0.000000,0.000000,70.047901,29.952099,0.000000,7984,0,0,5208,2776,0,100.000000,0.000000,0.000000,65.230461,34.769539,0.000000,"wKb1,wQb2,wBd4,bKa4","wKb1,wQb2,wBd4,bKa4"
KQBK-capture,4,3,1,shared,king,8640,7984,0,0,0,1,5,0,5,na,8640,0,0,28256,136,0,100.000000,0.000000,0.000000,99.520992,0.479008,0.000000,7984,0,0,7984,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQb1,wBc1,bKc3","wKa1,wQb1,wBc1,bKc3"
KQBK,5,3,1,shared,king,90968,84160,0,0,0,0,9,0,9,na,90968,0,0,181620,49116,0,100.000000,0.000000,0.000000,78.713335,21.286665,0.000000,84160,0,0,73052,11108,0,100.000000,0.000000,0.000000,86.801331,13.198669,0.000000,"wKa1,wQb1,wBc2,bKc3","wKa1,wQb1,wBc2,bKc3"
KQBK-capture,5,3,1,shared,king,90968,84160,0,1,0,1,5,0,5,na,90968,0,0,230736,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,84160,0,0,84160,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQa4,wBa2,bKc1","wKa1,wQa4,wBa2,bKc1"
KQBK,6,3,1,shared,king,540880,506512,0,0,0,0,11,0,11,na,540880,0,0,984976,181904,0,100.000000,0.000000,0.000000,84.411079,15.588921,0.000000,506512,0,0,477240,29272,0,100.000000,0.000000,0.000000,94.220867,5.779133,0.000000,"wKa1,wQa5,wBe1,bKe2","wKa1,wQa5,wBe1,bKe2"
KQBK-capture,6,3,1,shared,king,540880,506512,0,1,0,1,7,0,7,na,540880,0,0,1166880,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,506512,0,0,506512,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQa5,wBf2,bKc2","wKc3,wQa3,wBb4,bKe3"
KQBK,7,3,1,shared,king,2287544,2167464,0,0,0,0,13,0,13,na,2287544,0,0,3886100,524380,0,100.000000,0.000000,0.000000,88.110591,11.889409,0.000000,2167464,0,0,2105452,62012,0,100.000000,0.000000,0.000000,97.138961,2.861039,0.000000,"wKa1,wQa2,wBb3,bKd3","wKc1,wQa2,wBa6,bKd6"
KQBK-capture,7,3,1,shared,king,2287544,2167464,0,0,0,1,9,0,9,na,2287544,0,0,3978616,431864,0,100.000000,0.000000,0.000000,90.208231,9.791769,0.000000,2167464,0,0,2167464,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQb1,wBd3,bKc3","wKc2,wQc1,wBb1,bKc7"
KQBK,8,3,1,shared,king,7698432,7364272,0,0,0,0,15,0,15,na,7698432,0,0,12379568,1281016,0,100.000000,0.000000,0.000000,90.622539,9.377461,0.000000,7364272,0,0,7249416,114856,0,100.000000,0.000000,0.000000,98.440362,1.559638,0.000000,"wKa1,wQb1,wBf7,bKf6","wKa1,wQg1,wBg6,bKf6"
KQBK-capture,8,3,1,shared,king,7698432,7364272,0,0,0,1,11,0,11,na,7698432,0,0,12517372,1143212,0,100.000000,0.000000,0.000000,91.631309,8.368691,0.000000,7364272,0,0,7364272,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQg1,wBg3,bKf3","wKb2,wQb1,wBe4,bKd4"
KQNK,3,3,1,shared,king,312,312,0,0,0,0,5,0,5,na,312,0,0,864,480,0,100.000000,0.000000,0.000000,64.285714,35.714286,0.000000,312,0,0,88,224,0,100.000000,0.000000,0.000000,28.205128,71.794872,0.000000,"wKa1,wQb1,wNb2,bKc3","wKa1,wQb1,wNb2,bKc3"
KQNK-capture,3,3,1,shared,king,312,312,0,0,0,1,3,0,3,na,312,0,0,1264,80,0,100.000000,0.000000,0.000000,94.047619,5.952381,0.000000,312,0,0,312,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQa2,wNb2,bKc2","wKa1,wQa2,wNb2,bKc2"
KQNK,4,3,1,shared,king,9696,8696,0,0,0,0,7,0,7,na,9696,0,0,20016,8376,0,100.000000,0.000000,0.000000,70.498732,29.501268,0.000000,8696,0,0,6200,2496,0,100.000000,0.000000,0.000000,71.297148,28.702852,0.000000,"wKa1,wQb1,wNd1,bKd2","wKa1,wQb1,wNd1,bKd2"
KQNK-capture,4,3,1,shared,king,9696,8696,0,0,0,1,5,0,5,na,9696,0,0,28272,120,0,100.000000,0.000000,0.000000,99.577346,0.422654,0.000000,8696,0,0,8696,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQa3,wNc3,bKd2","wKa1,wQa3,wNc3,bKd2"
KQNK,5,3,1,shared,king,98896,87552,0,0,0,0,9,0,9,na,98896,0,0,181872,48864,0,100.000000,0.000000,0.000000,78.822550,21.177450,0.000000,87552,0,0,77856,9696,0,100.000000,0.000000,0.000000,88.925439,11.074561,0.000000,"wKa1,wQb1,wNd4,bKc3","wKa1,wQb2,wNd1,bKd3"
KQNK-capture,5,3,1,shared,king,98896,87552,0,0,0,1,7,0,7,na,98896,0,0,230112,624,0,100.000000,0.000000,0.000000,99.729561,0.270439,0.000000,87552,0,0,87552,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQb1,wNd4,bKc3","wKa1,wQe5,wNd4,bKc3"
KQNK,6,3,1,shared,king,582464,522864,0,0,0,0,11,0,11,na,582464,0,0,983408,183472,0,100.000000,0.000000,0.000000,84.276704,15.723296,0.000000,522864,0,0,498312,24552,0,100.000000,0.000000,0.000000,95.304324,4.695676,0.000000,"wKa1,wQb6,wNa6,bKd2","wKa1,wQb6,wNa6,bKd2"
KQNK-capture,6,3,1,shared,king,582464,522864,0,0,0,1,9,0,9,na,582464,0,0,1165688,1192,0,100.000000,0.000000,0.000000,99.897847,0.102153,0.000000,522864,0,0,522864,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQb1,wNd3,bKc3","wKa1,wQb1,wNd3,bKc3"
KQNK,7,3,1,shared,king,2454896,2241408,0,0,0,0,13,0,13,na,2454896,0,0,3875840,534640,0,100.000000,0.000000,0.000000,87.877963,12.122037,0.000000,2241408,0,0,2192048,49360,0,100.000000,0.000000,0.000000,97.797813,2.202187,0.000000,"wKa1,wQd7,wNa7,bKe2","wKd1,wQb1,wNg1,bKc6"
KQNK-capture,7,3,1,shared,king,2454896,2241408,0,0,0,1,11,0,11,na,2454896,0,0,3933896,476584,0,100.000000,0.000000,0.000000,89.194283,10.805717,0.000000,2241408,0,0,2241408,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQa7,wNd7,bKd3","wKd2,wQd1,wNa1,bKd4"
KQNK,8,3,1,shared,king,8245296,7640776,0,0,0,0,17,0,17,na,8245296,0,0,12343856,1316728,0,100.000000,0.000000,0.000000,90.361115,9.638885,0.000000,7640776,0,0,7553928,86848,0,100.000000,0.000000,0.000000,98.863362,1.136638,0.000000,"wKa1,wQg1,wNb1,bKf6","wKa1,wQg1,wNb1,bKf6"
KQNK-capture,8,3,1,shared,king,8245296,7640776,0,0,0,1,13,0,13,na,8245296,0,0,12438092,1222492,0,100.000000,0.000000,0.000000,91.050954,8.949046,0.000000,7640776,0,0,7640776,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wQb7,wNa8,bKe3","wKb2,wQa1,wNa2,bKe4"
KRRK,3,3,1,shared,king,132,132,0,0,0,0,5,0,5,na,132,0,0,572,100,0,100.000000,0.000000,0.000000,85.119048,14.880952,0.000000,132,0,0,32,100,0,100.000000,0.000000,0.000000,24.242424,75.757576,0.000000,"wKa1,wRb1,wRa2,bKc3","wKa1,wRb1,wRa2,bKc3"
KRRK-capture,3,3,1,shared,king,132,132,0,1,0,1,1,0,1,na,132,0,0,672,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,132,0,0,132,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wRa2,wRb2,bKc1","wKa1,wRa2,wRb2,bKc1"
KRRK,4,3,1,shared,king,4896,4196,0,0,0,0,7,0,7,na,4896,0,0,13400,796,0,100.000000,0.000000,0.000000,94.392787,5.607213,0.000000,4196,0,0,3400,796,0,100.000000,0.000000,0.000000,81.029552,18.970448,0.000000,"wKa1,wRb1,wRa4,bKc2","wKa1,wRb1,wRa4,bKc2"
KRRK-capture,4,3,1,shared,king,4896,4196,0,1,0,1,5,0,5,na,4896,0,0,14196,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,4196,0,0,4196,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wRb1,wRd1,bKc2","wKa1,wRb1,wRd1,bKc2"
KRRK,5,3,1,shared,king,50980,43540,0,0,0,0,9,0,9,na,50980,0,0,112852,2516,0,100.000000,0.000000,0.000000,97.819153,2.180847,0.000000,43540,0,0,41024,2516,0,100.000000,0.000000,0.000000,94.221406,5.778594,0.000000,"wKa1,wRb1,wRa2,bKc3","wKa1,wRb1,wRa2,bKc3"
KRRK-capture,5,3,1,shared,king,50980,43540,0,1,0,1,9,0,9,na,50980,0,0,115368,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,43540,0,0,43540,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wRb1,wRa2,bKc3","wKa1,wRb1,wRa2,bKc3"
KRRK,6,3,1,shared,king,298920,261476,0,0,0,0,11,0,11,na,298920,0,0,577652,5788,0,100.000000,0.000000,0.000000,99.007953,0.992047,0.000000,261476,0,0,255688,5788,0,100.000000,0.000000,0.000000,97.786413,2.213587,0.000000,"wKa1,wRb1,wRc1,bKd2","wKa1,wRb1,wRc1,bKd2"
KRRK-capture,6,3,1,shared,king,298920,261476,0,1,0,1,11,0,11,na,298920,0,0,583440,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,261476,0,0,261476,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wRb1,wRc2,bKd3","wKa1,wRa2,wRc2,bKd3"
KRRK,7,3,1,shared,king,1249080,1119176,0,0,0,0,13,0,13,na,1249080,0,0,2194004,11236,0,100.000000,0.000000,0.000000,99.490486,0.509514,0.000000,1119176,0,0,1107940,11236,0,100.000000,0.000000,0.000000,98.996047,1.003953,0.000000,"wKa1,wRb2,wRc2,bKd3","wKa1,wRb2,wRc2,bKd3"
KRRK-capture,7,3,1,shared,king,1249080,1119176,0,1,0,1,13,0,13,na,1249080,0,0,2205240,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,1119176,0,0,1119176,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wRb2,wRc2,bKd3","wKa1,wRb2,wRc2,bKd3"
KRRK,8,3,1,shared,king,4162592,3803652,0,0,0,0,13,0,13,na,4162592,0,0,6810712,19580,0,100.000000,0.000000,0.000000,99.713336,0.286664,0.000000,3803652,0,0,3784072,19580,0,100.000000,0.000000,0.000000,99.485232,0.514768,0.000000,"wKa1,wRb1,wRc2,bKd3","wKd1,wRd3,wRf3,bKe7"
KRRK-capture,8,3,1,shared,king,4162592,3803652,0,1,0,1,13,0,13,na,4162592,0,0,6830292,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,3803652,0,0,3803652,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wRb1,wRc2,bKd3","wKb2,wRc3,wRd3,bKe4"
KRBK,3,3,1,shared,king,560,456,0,0,0,0,7,0,7,na,560,0,0,832,512,0,100.000000,0.000000,0.000000,61.904762,38.095238,0.000000,456,0,0,184,272,0,100.000000,0.000000,0.000000,40.350877,59.649123,0.000000,"wKa1,wRa2,wBc3,bKc1","wKa1,wRa2,wBc3,bKc1"
KRBK-capture,3,3,1,shared,king,560,456,0,0,0,1,3,0,3,na,560,0,0,1320,24,0,100.000000,0.000000,0.000000,98.214286,1.785714,0.000000,456,0,0,456,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wKa1,wRb1,wBc1,bKc2","wKa1,wRb1,wBc1,bKc2"
